collection_title,folder_title,field,role,relative_path,flat_filename,file_size_kb,original_url,cloudflare_url_template,status
Genres,Superhero,coverImageUrl,cover,genres/superhero/cover.jpg,genres__superhero__cover.jpg,833.48,https://raw.githubusercontent.com/ImKaptain/nuvio-art/main/art/genres/superhero/superhero-cover.png,https://<YOUR_CLOUDFLARE_DOMAIN>/genres/superhero/cover.jpg,SUCCESS
Genres,Superhero,titleLogoUrl,logo,genres/superhero/logo.png,genres__superhero__logo.png,49.52,https://raw.githubusercontent.com/ImKaptain/nuvio-assets/main/TitleLogos/Superhero_TitleLogo.png,https://<YOUR_CLOUDFLARE_DOMAIN>/genres/superhero/logo.png,SUCCESS
Genres,Superhero,focusGifUrl,hover,genres/superhero/hover.jpg,genres__superhero__hover.jpg,931.22,https://raw.githubusercontent.com/ImKaptain/nuvio-art/main/art/genres/superhero/superhero-hover.gif,https://<YOUR_CLOUDFLARE_DOMAIN>/genres/superhero/hover.jpg,SUCCESS
Genres,Superhero,heroBackdropUrl,backdrop,genres/superhero/backdrop.jpg,genres__superhero__backdrop.jpg,1398.73,https://raw.githubusercontent.com/ImKaptain/nuvio-art/main/art/genres/superhero/superhero-backdrop.jpg,https://<YOUR_CLOUDFLARE_DOMAIN>/genres/superhero/backdrop.jpg,SUCCESS
Genres,Thriller,coverImageUrl,cover,genres/thriller/cover.jpg,genres__thriller__cover.jpg,181.4,https://raw.githubusercontent.com/ImKaptain/nuvio-art/main/art/genres/thriller/thriller-cover.png,https://<YOUR_CLOUDFLARE_DOMAIN>/genres/thriller/cover.jpg,SUCCESS
Genres,Thriller,titleLogoUrl,logo,genres/thriller/logo.png,genres__thriller__logo.png,25.76,https://github.com/luckynumb3rs/stremio-perfect-setup/blob/main/collections/genres/title/thriller.png?raw=true,https://<YOUR_CLOUDFLARE_DOMAIN>/genres/thriller/logo.png,SUCCESS
Genres,Thriller,focusGifUrl,hover,genres/thriller/hover.jpg,genres__thriller__hover.jpg,255.26,https://raw.githubusercontent.com/ImKaptain/nuvio-art/main/art/genres/thriller/thriller-hover.gif,https://<YOUR_CLOUDFLARE_DOMAIN>/genres/thriller/hover.jpg,SUCCESS
Genres,Thriller,heroBackdropUrl,backdrop,genres/thriller/backdrop.jpg,genres__thriller__backdrop.jpg,1133.19,https://raw.githubusercontent.com/ImKaptain/nuvio-art/main/art/genres/thriller/thriller-backdrop.jpg,https://<YOUR_CLOUDFLARE_DOMAIN>/genres/thriller/backdrop.jpg,SUCCESS
Genres,War,coverImageUrl,cover,genres/war/cover.jpg,genres__war__cover.jpg,371.94,https://raw.githubusercontent.com/ImKaptain/nuvio-art/main/art/genres/war/war-cover.png,https://<YOUR_CLOUDFLARE_DOMAIN>/genres/war/cover.jpg,SUCCESS
Genres,War,titleLogoUrl,logo,genres/war/logo.png,genres__war__logo.png,41.62,https://raw.githubusercontent.com/ImKaptain/nuvio-assets/main/TitleLogos/War_TitleLogo.png,https://<YOUR_CLOUDFLARE_DOMAIN>/genres/war/logo.png,SUCCESS
Genres,War,focusGifUrl,hover,genres/war/hover.jpg,genres__war__hover.jpg,465.68,https://raw.githubusercontent.com/ImKaptain/nuvio-art/main/art/genres/war/war-hover.gif,https://<YOUR_CLOUDFLARE_DOMAIN>/genres/war/hover.jpg,SUCCESS
Genres,War,heroBackdropUrl,backdrop,genres/war/backdrop.jpg,genres__war__backdrop.jpg,1215.11,https://raw.githubusercontent.com/ImKaptain/nuvio-art/main/art/genres/war/war-backdrop.jpg,https://<YOUR_CLOUDFLARE_DOMAIN>/genres/war/backdrop.jpg,SUCCESS
Genres,Western,coverImageUrl,cover,genres/western/cover.jpg,genres__western__cover.jpg,265.68,https://raw.githubusercontent.com/ImKaptain/nuvio-art/main/art/genres/western/western-cover.png,https://<YOUR_CLOUDFLARE_DOMAIN>/genres/western/cover.jpg,SUCCESS
Genres,Western,titleLogoUrl,logo,genres/western/logo.png,genres__western__logo.png,53.41,https://github.com/ImKaptain/nuvio-assets/blob/main/TitleLogos/Western_TitleLogo.png?raw=true,https://<YOUR_CLOUDFLARE_DOMAIN>/genres/western/logo.png,SUCCESS
Genres,Western,focusGifUrl,hover,genres/western/hover.jpg,genres__western__hover.jpg,339.48,https://raw.githubusercontent.com/ImKaptain/nuvio-art/main/art/genres/western/western-hover.gif,https://<YOUR_CLOUDFLARE_DOMAIN>/genres/western/hover.jpg,SUCCESS
Genres,Western,heroBackdropUrl,backdrop,genres/western/backdrop.jpg,genres__western__backdrop.jpg,1230.88,https://raw.githubusercontent.com/ImKaptain/nuvio-art/main/art/genres/western/western-backdrop.jpg,https://<YOUR_CLOUDFLARE_DOMAIN>/genres/western/backdrop.jpg,SUCCESS
Moods & Vibes,Cozy & Comforting,coverImageUrl,cover,moods-and-vibes/cozy-and-comforting/cover.jpg,moods-and-vibes__cozy-and-comforting__cover.jpg,241.23,https://raw.githubusercontent.com/ImKaptain/nuvio-art/main/art/moods-and-vibes/cozy-and-comforting/cozy-and-comforting-cover.png,https://<YOUR_CLOUDFLARE_DOMAIN>/moods-and-vibes/cozy-and-comforting/cover.jpg,SUCCESS
Moods & Vibes,Cozy & Comforting,focusGifUrl,hover,moods-and-vibes/cozy-and-comforting/hover.jpg,moods-and-vibes__cozy-and-comforting__hover.jpg,269.88,https://raw.githubusercontent.com/ImKaptain/nuvio-art/main/art/moods-and-vibes/cozy-and-comforting/cozy-and-comforting-hover.gif,https://<YOUR_CLOUDFLARE_DOMAIN>/moods-and-vibes/cozy-and-comforting/hover.jpg,SUCCESS
Moods & Vibes,Cozy & Comforting,heroBackdropUrl,backdrop,moods-and-vibes/cozy-and-comforting/backdrop.jpg,moods-and-vibes__cozy-and-comforting__backdrop.jpg,1256.48,https://raw.githubusercontent.com/ImKaptain/nuvio-art/main/art/moods-and-vibes/cozy-and-comforting/cozy-and-comforting-backdrop.jpg,https://<YOUR_CLOUDFLARE_DOMAIN>/moods-and-vibes/cozy-and-comforting/backdrop.jpg,SUCCESS
Moods & Vibes,Mind-Bending,coverImageUrl,cover,moods-and-vibes/mind-bending/cover.jpg,moods-and-vibes__mind-bending__cover.jpg,284.29,https://raw.githubusercontent.com/ImKaptain/nuvio-art/main/art/moods-and-vibes/mind-bending/mind-bending-cover.png,https://<YOUR_CLOUDFLARE_DOMAIN>/moods-and-vibes/mind-bending/cover.jpg,SUCCESS
Moods & Vibes,Mind-Bending,focusGifUrl,hover,moods-and-vibes/mind-bending/hover.jpg,moods-and-vibes__mind-bending__hover.jpg,291.63,https://raw.githubusercontent.com/ImKaptain/nuvio-art/main/art/moods-and-vibes/mind-bending/mind-bending-hover.gif,https://<YOUR_CLOUDFLARE_DOMAIN>/moods-and-vibes/mind-bending/hover.jpg,SUCCESS
Moods & Vibes,Mind-Bending,heroBackdropUrl,backdrop,moods-and-vibes/mind-bending/backdrop.jpg,moods-and-vibes__mind-bending__backdrop.jpg,1194.16,https://raw.githubusercontent.com/ImKaptain/nuvio-art/main/art/moods-and-vibes/mind-bending/mind-bending-backdrop.jpg,https://<YOUR_CLOUDFLARE_DOMAIN>/moods-and-vibes/mind-bending/backdrop.jpg,SUCCESS
Moods & Vibes,Adrenaline Rush,coverImageUrl,cover,moods-and-vibes/adrenaline-rush/cover.jpg,moods-and-vibes__adrenaline-rush__cover.jpg,370.32,https://raw.githubusercontent.com/ImKaptain/nuvio-art/main/art/moods-and-vibes/adrenaline-rush/adrenaline-rush-cover.png,https://<YOUR_CLOUDFLARE_DOMAIN>/moods-and-vibes/adrenaline-rush/cover.jpg,SUCCESS
Moods & Vibes,Adrenaline Rush,focusGifUrl,hover,moods-and-vibes/adrenaline-rush/hover.jpg,moods-and-vibes__adrenaline-rush__hover.jpg,351.63,https://raw.githubusercontent.com/ImKaptain/nuvio-art/main/art/moods-and-vibes/adrenaline-rush/adrenaline-rush-hover.gif,https://<YOUR_CLOUDFLARE_DOMAIN>/moods-and-vibes/adrenaline-rush/hover.jpg,SUCCESS
Moods & Vibes,Adrenaline Rush,heroBackdropUrl,backdrop,moods-and-vibes/adrenaline-rush/backdrop.jpg,moods-and-vibes__adrenaline-rush__backdrop.jpg,1311.98,https://raw.githubusercontent.com/ImKaptain/nuvio-art/main/art/moods-and-vibes/adrenaline-rush/adrenaline-rush-backdrop.jpg,https://<YOUR_CLOUDFLARE_DOMAIN>/moods-and-vibes/adrenaline-rush/backdrop.jpg,SUCCESS
Moods & Vibes,Epic & Sweeping,coverImageUrl,cover,moods-and-vibes/epic-and-sweeping/cover.jpg,moods-and-vibes__epic-and-sweeping__cover.jpg,284.89,https://raw.githubusercontent.com/ImKaptain/nuvio-art/main/art/moods-and-vibes/epic-and-sweeping/epic-and-sweeping-cover.png,https://<YOUR_CLOUDFLARE_DOMAIN>/moods-and-vibes/epic-and-sweeping/cover.jpg,SUCCESS
Moods & Vibes,Epic & Sweeping,focusGifUrl,hover,moods-and-vibes/epic-and-sweeping/hover.jpg,moods-and-vibes__epic-and-sweeping__hover.jpg,295.87,https://raw.githubusercontent.com/ImKaptain/nuvio-art/main/art/moods-and-vibes/epic-and-sweeping/epic-and-sweeping-hover.gif,https://<YOUR_CLOUDFLARE_DOMAIN>/moods-and-vibes/epic-and-sweeping/hover.jpg,SUCCESS
Moods & Vibes,Epic & Sweeping,heroBackdropUrl,backdrop,moods-and-vibes/epic-and-sweeping/backdrop.jpg,moods-and-vibes__epic-and-sweeping__backdrop.jpg,1193.21,https://raw.githubusercontent.com/ImKaptain/nuvio-art/main/art/moods-and-vibes/epic-and-sweeping/epic-and-sweeping-backdrop.jpg,https://<YOUR_CLOUDFLARE_DOMAIN>/moods-and-vibes/epic-and-sweeping/backdrop.jpg,SUCCESS
Moods & Vibes,Feel-Good,coverImageUrl,cover,moods-and-vibes/feel-good/cover.jpg,moods-and-vibes__feel-good__cover.jpg,284.91,https://raw.githubusercontent.com/ImKaptain/nuvio-art/main/art/moods-and-vibes/feel-good/feel-good-cover.png,https://<YOUR_CLOUDFLARE_DOMAIN>/moods-and-vibes/feel-good/cover.jpg,SUCCESS
Moods & Vibes,Feel-Good,focusGifUrl,hover,moods-and-vibes/feel-good/hover.jpg,moods-and-vibes__feel-good__hover.jpg,293.3,https://raw.githubusercontent.com/ImKaptain/nuvio-art/main/art/moods-and-vibes/feel-good/feel-good-hover.gif,https://<YOUR_CLOUDFLARE_DOMAIN>/moods-and-vibes/feel-good/hover.jpg,SUCCESS
Moods & Vibes,Feel-Good,heroBackdropUrl,backdrop,moods-and-vibes/feel-good/backdrop.jpg,moods-and-vibes__feel-good__backdrop.jpg,1219.14,https://raw.githubusercontent.com/ImKaptain/nuvio-art/main/art/moods-and-vibes/feel-good/feel-good-backdrop.jpg,https://<YOUR_CLOUDFLARE_DOMAIN>/moods-and-vibes/feel-good/backdrop.jpg,SUCCESS
Moods & Vibes,Slow Burn,coverImageUrl,cover,moods-and-vibes/slow-burn/cover.jpg,moods-and-vibes__slow-burn__cover.jpg,529.87,https://raw.githubusercontent.com/ImKaptain/nuvio-art/main/art/moods-and-vibes/slow-burn/slow-burn-cover.png,https://<YOUR_CLOUDFLARE_DOMAIN>/moods-and-vibes/slow-burn/cover.jpg,SUCCESS
Moods & Vibes,Slow Burn,focusGifUrl,hover,moods-and-vibes/slow-burn/hover.jpg,moods-and-vibes__slow-burn__hover.jpg,488.1,https://raw.githubusercontent.com/ImKaptain/nuvio-art/main/art/moods-and-vibes/slow-burn/slow-burn-hover.gif,https://<YOUR_CLOUDFLARE_DOMAIN>/moods-and-vibes/slow-burn/hover.jpg,SUCCESS
Moods & Vibes,Slow Burn,heroBackdropUrl,backdrop,moods-and-vibes/slow-burn/backdrop.jpg,moods-and-vibes__slow-burn__backdrop.jpg,1045.04,https://raw.githubusercontent.com/ImKaptain/nuvio-art/main/art/moods-and-vibes/slow-burn/slow-burn-backdrop.jpg,https://<YOUR_CLOUDFLARE_DOMAIN>/moods-and-vibes/slow-burn/backdrop.jpg,SUCCESS
Moods & Vibes,Tearjerkers,coverImageUrl,cover,moods-and-vibes/tearjerkers/cover.jpg,moods-and-vibes__tearjerkers__cover.jpg,185.4,https://raw.githubusercontent.com/ImKaptain/nuvio-art/main/art/moods-and-vibes/tearjerkers/tearjerkers-cover.png,https://<YOUR_CLOUDFLARE_DOMAIN>/moods-and-vibes/tearjerkers/cover.jpg,SUCCESS
Moods & Vibes,Tearjerkers,focusGifUrl,hover,moods-and-vibes/tearjerkers/hover.jpg,moods-and-vibes__tearjerkers__hover.jpg,210.63,https://raw.githubusercontent.com/ImKaptain/nuvio-art/main/art/moods-and-vibes/tearjerkers/tearjerkers-hover.gif,https://<YOUR_CLOUDFLARE_DOMAIN>/moods-and-vibes/tearjerkers/hover.jpg,SUCCESS
Moods & Vibes,Tearjerkers,heroBackdropUrl,backdrop,moods-and-vibes/tearjerkers/backdrop.jpg,moods-and-vibes__tearjerkers__backdrop.jpg,1149.86,https://raw.githubusercontent.com/ImKaptain/nuvio-art/main/art/moods-and-vibes/tearjerkers/tearjerkers-backdrop.jpg,https://<YOUR_CLOUDFLARE_DOMAIN>/moods-and-vibes/tearjerkers/backdrop.jpg,SUCCESS
Moods & Vibes,80s & 90s Vibes,coverImageUrl,cover,moods-and-vibes/80s-and-90s-vibes/cover.jpg,moods-and-vibes__80s-and-90s-vibes__cover.jpg,568.65,https://raw.githubusercontent.com/ImKaptain/nuvio-art/main/art/moods-and-vibes/80s-and-90s-vibes/80s-and-90s-vibes-cover.png,https://<YOUR_CLOUDFLARE_DOMAIN>/moods-and-vibes/80s-and-90s-vibes/cover.jpg,SUCCESS
Moods & Vibes,80s & 90s Vibes,focusGifUrl,hover,moods-and-vibes/80s-and-90s-vibes/hover.jpg,moods-and-vibes__80s-and-90s-vibes__hover.jpg,527.13,https://raw.githubusercontent.com/ImKaptain/nuvio-art/main/art/moods-and-vibes/80s-and-90s-vibes/80s-and-90s-vibes-hover.gif,https://<YOUR_CLOUDFLARE_DOMAIN>/moods-and-vibes/80s-and-90s-vibes/hover.jpg,SUCCESS
Moods & Vibes,80s & 90s Vibes,heroBackdropUrl,backdrop,moods-and-vibes/80s-and-90s-vibes/backdrop.jpg,moods-and-vibes__80s-and-90s-vibes__backdrop.jpg,1267.08,https://raw.githubusercontent.com/ImKaptain/nuvio-art/main/art/moods-and-vibes/80s-and-90s-vibes/80s-and-90s-vibes-backdrop.jpg,https://<YOUR_CLOUDFLARE_DOMAIN>/moods-and-vibes/80s-and-90s-vibes/backdrop.jpg,SUCCESS
Moods & Vibes,Dark & Gritty,coverImageUrl,cover,moods-and-vibes/dark-and-gritty/cover.jpg,moods-and-vibes__dark-and-gritty__cover.jpg,282.34,https://raw.githubusercontent.com/ImKaptain/nuvio-art/main/art/moods-and-vibes/dark-and-gritty/dark-and-gritty-cover.png,https://<YOUR_CLOUDFLARE_DOMAIN>/moods-and-vibes/dark-and-gritty/cover.jpg,SUCCESS
Moods & Vibes,Dark & Gritty,focusGifUrl,hover,moods-and-vibes/dark-and-gritty/hover.jpg,moods-and-vibes__dark-and-gritty__hover.jpg,297.1,https://raw.githubusercontent.com/ImKaptain/nuvio-art/main/art/moods-and-vibes/dark-and-gritty/dark-and-gritty-hover.gif,https://<YOUR_CLOUDFLARE_DOMAIN>/moods-and-vibes/dark-and-gritty/hover.jpg,SUCCESS
Moods & Vibes,Dark & Gritty,heroBackdropUrl,backdrop,moods-and-vibes/dark-and-gritty/backdrop.jpg,moods-and-vibes__dark-and-gritty__backdrop.jpg,1200.82,https://raw.githubusercontent.com/ImKaptain/nuvio-art/main/art/moods-and-vibes/dark-and-gritty/dark-and-gritty-backdrop.jpg,https://<YOUR_CLOUDFLARE_DOMAIN>/moods-and-vibes/dark-and-gritty/backdrop.jpg,SUCCESS
Moods & Vibes,Spooky & Creepy,coverImageUrl,cover,moods-and-vibes/spooky-and-creepy/cover.jpg,moods-and-vibes__spooky-and-creepy__cover.jpg,197.46,https://raw.githubusercontent.com/ImKaptain/nuvio-art/main/art/moods-and-vibes/spooky-and-creepy/spooky-and-creepy-cover.png,https://<YOUR_CLOUDFLARE_DOMAIN>/moods-and-vibes/spooky-and-creepy/cover.jpg,SUCCESS
Moods & Vibes,Spooky & Creepy,focusGifUrl,hover,moods-and-vibes/spooky-and-creepy/hover.jpg,moods-and-vibes__spooky-and-creepy__hover.jpg,228.01,https://raw.githubusercontent.com/ImKaptain/nuvio-art/main/art/moods-and-vibes/spooky-and-creepy/spooky-and-creepy-hover.gif,https://<YOUR_CLOUDFLARE_DOMAIN>/moods-and-vibes/spooky-and-creepy/hover.jpg,SUCCESS
Moods & Vibes,Spooky & Creepy,heroBackdropUrl,backdrop,moods-and-vibes/spooky-and-creepy/backdrop.jpg,moods-and-vibes__spooky-and-creepy__backdrop.jpg,1206.65,https://raw.githubusercontent.com/ImKaptain/nuvio-art/main/art/moods-and-vibes/spooky-and-creepy/spooky-and-creepy-backdrop.jpg,https://<YOUR_CLOUDFLARE_DOMAIN>/moods-and-vibes/spooky-and-creepy/backdrop.jpg,SUCCESS
Networks,A&E,coverImageUrl,cover,networks/a-and-e/cover.webp,networks__a-and-e__cover.webp,37.44,https://imkaptain.github.io/nuvio-assets/assets/images/432bef0a.webp,https://<YOUR_CLOUDFLARE_DOMAIN>/networks/a-and-e/cover.webp,SUCCESS
Networks,A&E,titleLogoUrl,logo,networks/a-and-e/logo.png,networks__a-and-e__logo.png,57.17,https://raw.githubusercontent.com/bramst0ne/prism-wallpapers/main/collections/networks/129-a-e/logos/white/129_white_1.png,https://<YOUR_CLOUDFLARE_DOMAIN>/networks/a-and-e/logo.png,SUCCESS
Networks,A&E,heroBackdropUrl,backdrop,networks/a-and-e/backdrop.jpg,networks__a-and-e__backdrop.jpg,387.05,https://raw.githubusercontent.com/bramst0ne/prism-wallpapers/main/collections/networks/129-a-e/backdrops/t2_flat_1080p.jpg,https://<YOUR_CLOUDFLARE_DOMAIN>/networks/a-and-e/backdrop.jpg,SUCCESS
Networks,ABC,coverImageUrl,cover,networks/abc/cover.webp,networks__abc__cover.webp,38.93,https://imkaptain.github.io/nuvio-assets/assets/images/87c328c8.webp,https://<YOUR_CLOUDFLARE_DOMAIN>/networks/abc/cover.webp,SUCCESS
Networks,ABC,titleLogoUrl,logo,networks/abc/logo.webp,networks__abc__logo.webp,7.71,https://imkaptain.github.io/nuvio-assets/assets/images/9290f56c.webp,https://<YOUR_CLOUDFLARE_DOMAIN>/networks/abc/logo.webp,SUCCESS
Networks,ABC,heroBackdropUrl,backdrop,networks/abc/backdrop.webp,networks__abc__backdrop.webp,122.78,https://imkaptain.github.io/nuvio-assets/assets/images/182ca355.webp,https://<YOUR_CLOUDFLARE_DOMAIN>/networks/abc/backdrop.webp,SUCCESS
Networks,Adult Swim,coverImageUrl,cover,networks/adult-swim/cover.webp,networks__adult-swim__cover.webp,39.24,https://imkaptain.github.io/nuvio-assets/assets/images/7f89a1fe.webp,https://<YOUR_CLOUDFLARE_DOMAIN>/networks/adult-swim/cover.webp,SUCCESS
Networks,Adult Swim,titleLogoUrl,logo,networks/adult-swim/logo.png,networks__adult-swim__logo.png,39.63,https://github.com/bramst0ne/prism-wallpapers/blob/main/collections/networks/80-adult-swim/logos/white/80_color_1.png?raw=true,https://<YOUR_CLOUDFLARE_DOMAIN>/networks/adult-swim/logo.png,SUCCESS
Networks,Adult Swim,heroBackdropUrl,backdrop,networks/adult-swim/backdrop.jpg,networks__adult-swim__backdrop.jpg,441.1,https://raw.githubusercontent.com/bramst0ne/prism-wallpapers/main/collections/networks/80-adult-swim/backdrops/t2_flat_1080p.jpg,https://<YOUR_CLOUDFLARE_DOMAIN>/networks/adult-swim/backdrop.jpg,SUCCESS
Networks,AMC,coverImageUrl,cover,networks/amc/cover.webp,networks__amc__cover.webp,40.24,https://imkaptain.github.io/nuvio-assets/assets/images/4b0653c0.webp,https://<YOUR_CLOUDFLARE_DOMAIN>/networks/amc/cover.webp,SUCCESS
Networks,AMC,titleLogoUrl,logo,networks/amc/logo.png,networks__amc__logo.png,49.59,https://raw.githubusercontent.com/bramst0ne/prism-wallpapers/main/collections/networks/174-amc/logos/white/174_white_1.png,https://<YOUR_CLOUDFLARE_DOMAIN>/networks/amc/logo.png,SUCCESS
Networks,AMC,heroBackdropUrl,backdrop,networks/amc/backdrop.jpg,networks__amc__backdrop.jpg,364.8,https://raw.githubusercontent.com/bramst0ne/prism-wallpapers/main/collections/networks/174-amc/backdrops/t2_flat_1080p.jpg,https://<YOUR_CLOUDFLARE_DOMAIN>/networks/amc/backdrop.jpg,SUCCESS
Networks,BBC One,coverImageUrl,cover,networks/bbc-one/cover.webp,networks__bbc-one__cover.webp,41.41,https://imkaptain.github.io/nuvio-assets/assets/images/f82f16bb.webp,https://<YOUR_CLOUDFLARE_DOMAIN>/networks/bbc-one/cover.webp,SUCCESS
Networks,BBC One,titleLogoUrl,logo,networks/bbc-one/logo.png,networks__bbc-one__logo.png,102.21,https://raw.githubusercontent.com/bramst0ne/prism-wallpapers/main/collections/networks/4-bbc-one/logos/color/4_color_1.png,https://<YOUR_CLOUDFLARE_DOMAIN>/networks/bbc-one/logo.png,SUCCESS
Networks,BBC One,heroBackdropUrl,backdrop,networks/bbc-one/backdrop.jpg,networks__bbc-one__backdrop.jpg,412.46,https://raw.githubusercontent.com/bramst0ne/prism-wallpapers/main/collections/networks/4-bbc-one/backdrops/t2_flat_1080p.jpg,https://<YOUR_CLOUDFLARE_DOMAIN>/networks/bbc-one/backdrop.jpg,SUCCESS
Networks,Bravo,coverImageUrl,cover,networks/bravo/cover.webp,networks__bravo__cover.webp,36.4,https://imkaptain.github.io/nuvio-assets/assets/images/3aa2d1fb.webp,https://<YOUR_CLOUDFLARE_DOMAIN>/networks/bravo/cover.webp,SUCCESS
Networks,Bravo,titleLogoUrl,logo,networks/bravo/logo.webp,networks__bravo__logo.webp,38.3,https://upload.wikimedia.org/wikipedia/commons/thumb/2/22/Bravo_2024.svg/1280px-Bravo_2024.svg.png?_=20240830155357,https://<YOUR_CLOUDFLARE_DOMAIN>/networks/bravo/logo.webp,SUCCESS
Networks,Bravo,heroBackdropUrl,backdrop,networks/bravo/backdrop.webp,networks__bravo__backdrop.webp,104.8,https://imkaptain.github.io/nuvio-assets/assets/images/85608855.webp,https://<YOUR_CLOUDFLARE_DOMAIN>/networks/bravo/backdrop.webp,SUCCESS
Networks,Cartoon Network,coverImageUrl,cover,networks/cartoon-network/cover.webp,networks__cartoon-network__cover.webp,37.91,https://imkaptain.github.io/nuvio-assets/assets/images/ed31433e.webp,https://<YOUR_CLOUDFLARE_DOMAIN>/networks/cartoon-network/cover.webp,SUCCESS
Networks,Cartoon Network,titleLogoUrl,logo,networks/cartoon-network/logo.png,networks__cartoon-network__logo.png,72.4,https://raw.githubusercontent.com/bramst0ne/prism-wallpapers/main/collections/networks/56-cartoon-network/logos/white/56_white_1.png,https://<YOUR_CLOUDFLARE_DOMAIN>/networks/cartoon-network/logo.png,SUCCESS
Networks,Cartoon Network,heroBackdropUrl,backdrop,networks/cartoon-network/backdrop.jpg,networks__cartoon-network__backdrop.jpg,498.15,https://raw.githubusercontent.com/bramst0ne/prism-wallpapers/main/collections/networks/56-cartoon-network/backdrops/t2_flat_1080p.jpg,https://<YOUR_CLOUDFLARE_DOMAIN>/networks/cartoon-network/backdrop.jpg,SUCCESS
Networks,CBS,coverImageUrl,cover,networks/cbs/cover.webp,networks__cbs__cover.webp,41.53,https://imkaptain.github.io/nuvio-assets/assets/images/9b1d1326.webp,https://<YOUR_CLOUDFLARE_DOMAIN>/networks/cbs/cover.webp,SUCCESS
Networks,CBS,titleLogoUrl,logo,networks/cbs/logo.png,networks__cbs__logo.png,70.5,https://raw.githubusercontent.com/bramst0ne/prism-wallpapers/main/collections/networks/16-cbs/logos/color/16_color_1.png,https://<YOUR_CLOUDFLARE_DOMAIN>/networks/cbs/logo.png,SUCCESS
Networks,CBS,heroBackdropUrl,backdrop,networks/cbs/backdrop.jpg,networks__cbs__backdrop.jpg,412.45,https://raw.githubusercontent.com/bramst0ne/prism-wallpapers/main/collections/networks/16-cbs/backdrops/t2_flat_1080p.jpg,https://<YOUR_CLOUDFLARE_DOMAIN>/networks/cbs/backdrop.jpg,SUCCESS
Networks,Channel 4,coverImageUrl,cover,networks/channel-4/cover.webp,networks__channel-4__cover.webp,39.44,https://imkaptain.github.io/nuvio-assets/assets/images/04b2f822.webp,https://<YOUR_CLOUDFLARE_DOMAIN>/networks/channel-4/cover.webp,SUCCESS
Networks,Channel 4,titleLogoUrl,logo,networks/channel-4/logo.svg,networks__channel-4__logo.svg,4.42,https://upload.wikimedia.org/wikipedia/commons/4/46/All_4_%282019%29.svg,https://<YOUR_CLOUDFLARE_DOMAIN>/networks/channel-4/logo.svg,SUCCESS
Networks,Channel 4,heroBackdropUrl,backdrop,networks/channel-4/backdrop.webp,networks__channel-4__backdrop.webp,259.21,https://imkaptain.github.io/nuvio-assets/assets/images/92b8e782.webp,https://<YOUR_CLOUDFLARE_DOMAIN>/networks/channel-4/backdrop.webp,SUCCESS
Networks,Comedy Central,coverImageUrl,cover,networks/comedy-central/cover.webp,networks__comedy-central__cover.webp,42.37,https://imkaptain.github.io/nuvio-assets/assets/images/e1e8bd50.webp,https://<YOUR_CLOUDFLARE_DOMAIN>/networks/comedy-central/cover.webp,SUCCESS
Networks,Comedy Central,titleLogoUrl,logo,networks/comedy-central/logo.png,networks__comedy-central__logo.png,247.15,https://i.ibb.co/ymrq1SpG/comedy-central-logo-television-channel-comedy-e983e6aa5a9a3e41b57160d443b80a20.png,https://<YOUR_CLOUDFLARE_DOMAIN>/networks/comedy-central/logo.png,SUCCESS
Networks,Comedy Central,heroBackdropUrl,backdrop,networks/comedy-central/backdrop.webp,networks__comedy-central__backdrop.webp,109.1,https://imkaptain.github.io/nuvio-assets/assets/images/43f276d8.webp,https://<YOUR_CLOUDFLARE_DOMAIN>/networks/comedy-central/backdrop.webp,SUCCESS
Networks,Discovery,coverImageUrl,cover,networks/discovery/cover.webp,networks__discovery__cover.webp,39.94,https://imkaptain.github.io/nuvio-assets/assets/images/f3d39dd3.webp,https://<YOUR_CLOUDFLARE_DOMAIN>/networks/discovery/cover.webp,SUCCESS
Networks,Discovery,titleLogoUrl,logo,networks/discovery/logo.png,networks__discovery__logo.png,463.64,https://raw.githubusercontent.com/bramst0ne/prism-wallpapers/main/collections/networks/4353-discovery/logos/color/4353_color_1.png,https://<YOUR_CLOUDFLARE_DOMAIN>/networks/discovery/logo.png,SUCCESS
Networks,Discovery,heroBackdropUrl,backdrop,networks/discovery/backdrop.jpg,networks__discovery__backdrop.jpg,414.43,https://raw.githubusercontent.com/bramst0ne/prism-wallpapers/main/collections/networks/4353-discovery/backdrops/t2_flat_1080p.jpg,https://<YOUR_CLOUDFLARE_DOMAIN>/networks/discovery/backdrop.jpg,SUCCESS
Networks,Disney Channel,coverImageUrl,cover,networks/disney-channel/cover.webp,networks__disney-channel__cover.webp,42.97,https://imkaptain.github.io/nuvio-assets/assets/images/d5d2d6f0.webp,https://<YOUR_CLOUDFLARE_DOMAIN>/networks/disney-channel/cover.webp,SUCCESS
Networks,Disney Channel,titleLogoUrl,logo,networks/disney-channel/logo.png,networks__disney-channel__logo.png,124.94,https://i.ibb.co/kVzspf0h/DChannel.png,https://<YOUR_CLOUDFLARE_DOMAIN>/networks/disney-channel/logo.png,SUCCESS
Networks,Disney Channel,heroBackdropUrl,backdrop,networks/disney-channel/backdrop.webp,networks__disney-channel__backdrop.webp,83.33,https://imkaptain.github.io/nuvio-assets/assets/images/e6097be2.webp,https://<YOUR_CLOUDFLARE_DOMAIN>/networks/disney-channel/backdrop.webp,SUCCESS
